R00,R01,R02,R10,R11,R12,R20,R21,R22,Tx,Ty,Tz,FocalLength
0.9999485622716247,-0.004549657151818346,0.009064956189185491,-0.004508193458918281,-0.999979307228972,-0.004589259809838044,0.009085648168838074,0.004548157172540924,-0.999948381299598,-12.743960910400544,0.03928514677550792,-3.5246804965722207,611.1549814728781
0.9999452099994988,-0.00481201184028911,0.009296318685779443,-0.004773682616783318,-0.9999800324458447,-0.004140853037947924,0.00931605889488014,0.004096248485697513,-0.9999482145566392,-12.59788082572221,0.04963969598171047,-3.448906076803595,611.1549814728781
0.9999449511945164,-0.004845762961296952,0.009306619252942303,-0.0048079995427505046,-0.9999801353373102,-0.004075790864588077,0.009326184696499677,0.004030820276056881,-0.9999483860514546,-12.454073790229954,0.056254027786520375,-3.369377319230103,611.1549814728781
0.9999461746517886,-0.004355908212227351,0.009416680036054401,-0.004318488422290472,-0.999982713272905,-0.003990465274339222,0.009433899352935579,0.003949584662444412,-0.9999476997943407,-12.304988196221373,0.06195089304495884,-3.281799745947015,611.1549814728781
0.9999488770420741,-0.0040877262264883375,0.009248448334312123,-0.004049257482727885,-0.9999830888500718,-0.004174389501216013,0.009265355693859435,0.004136726745455899,-0.9999485190127039,-12.147641050515157,0.06729784433343795,-3.191513773403463,611.1549814728781
0.9999510827991633,-0.003769773380377146,0.009144441887910077,-0.003733373801714549,-0.9999850535378012,-0.00399432360455121,0.009159362905652118,0.003959988593645631,-0.9999502110412803,-11.98845351503419,0.06570804319180479,-3.1030230147133295,611.1549814728781
0.9999528975843759,-0.003481767276232969,0.009059796313661687,-0.003444215639660134,-0.9999854275445392,-0.004157171778138458,0.009074138594842225,0.00412577207314993,-0.9999503177726192,-11.826691962026187,0.05975535248056792,-3.017026883662668,611.1549814728781
0.9999517207051649,-0.003518136951070389,0.009174909872786956,-0.003480693089345465,-0.9999855622973844,-0.004093894527417846,0.009189180289777377,0.004061761831687106,-0.9999495292545643,-11.673684303463112,0.05161738232389131,-2.930537598897186,611.1549814728781
0.9999531575471883,-0.003347127752630423,0.009081819598283254,-0.0033113025573396817,-0.9999866890640992,-0.003956888928773107,0.00909494292351229,0.00392663092592932,-0.9999509305874912,-11.52367364013077,0.040670081148570326,-2.8444945227694705,611.1549814728781
0.9999530119134077,-0.003088242468119339,0.009188945737284472,-0.0030519989208202952,-0.9999875189223202,-0.00395566709540912,0.009201047108452714,0.003927436573707478,-0.9999499567348696,-11.371749339074892,0.026106113240403676,-2.7659271560415735,611.1549814728781
0.9999550364338878,-0.003042608180512708,0.008981516907641648,-0.0030081320207470635,-0.9999880658505809,-0.0038495841541605893,0.00899312249711588,0.0038223934745245103,-0.999952255388165,-11.217942646534642,0.004020697320093957,-2.6925036379402183,611.1549814728781
0.9999548872959878,-0.0028663902997232735,0.00905578155203024,-0.0028320104162384285,-0.9999887431637998,-0.0038070017975084525,0.009066591965604054,0.0037811839856807528,-0.9999517486147997,-11.059184336729842,-0.020642870339038024,-2.6216431379030842,611.1549814728781
0.9999573296809052,-0.0028746574692059975,0.008779246087692684,-0.0028408242639761166,-0.9999885002666733,-0.003863813130943805,0.008790252267980346,0.0038387079654991782,-0.9999539968349649,-10.897951620142377,-0.04648365807636987,-2.5512716997580713,611.1549814728781
0.9999581711625631,-0.002639484312519794,0.00875722831642885,-0.002605560377981524,-0.9999890667357518,-0.0038829710373649564,0.008767381612476678,0.003859991130078788,-0.9999541156913836,-10.72820374553424,-0.06845950735009919,-2.4831384925501214,611.1549814728781
0.9999589100166053,-0.002379176148059684,0.008747445299007107,-0.0023463762409017125,-0.9999901858986894,-0.0037580080948578223,0.008756300413916233,0.0037373288805498386,-0.9999546787609427,-10.548378855912558,-0.08455492438847992,-2.419476409711255,611.1549814728781
0.9999597575966448,-0.0019034350397317639,0.008766990493267282,-0.001871754734039248,-0.9999916946635986,-0.0036203781625583336,0.008773808835113698,0.003603822813881717,-0.9999550153580165,-10.363554479773176,-0.0918815350723613,-2.364300128820947,611.1549814728781
0.9999608245887515,-0.0021307443147405188,0.008591229041843519,-0.002100048277837555,-0.9999913852648947,-0.0035803900943889317,0.008598783926519268,0.003562207835380471,-0.9999566848570605,-10.185324226144292,-0.08359896845895814,-2.3192756070726985,611.1549814728781
0.9999607903681329,-0.001946190818895162,0.008638869580888836,-0.0019157267784693632,-0.999991922973711,-0.00353326736181514,0.00864567621701239,0.003516579109910988,-0.9999564420284088,-10.013077130310393,-0.06142500253372941,-2.280240057311356,611.1549814728781
0.9999624594935548,-0.0019669379043953175,0.008438646744678006,-0.0019364900468253122,-0.999991591580294,-0.003614799442445256,0.008445685875034562,0.003598322385613875,-0.9999578603451794,-9.846366219462746,-0.029189801153923018,-2.2462798006761644,611.1549814728781
0.9999645676604256,-0.001715392504855208,0.008241410816868695,-0.0016848851433049808,-0.9999917087547592,-0.0037072339811395905,0.008247701846695474,0.0036932167945210584,-0.9999591669483092,-9.674670730060933,-0.0012527317129757516,-2.2183070275474526,611.1549814728781
0.9999644881437635,-0.001881458189003993,0.008214777322877289,-0.0018514234126590435,-0.9999915799920125,-0.003662263838880909,0.008221598550676567,0.0036469247540283365,-0.9999595518105271,-9.503961330686522,0.022347464854188936,-2.1975526894095183,611.1549814728781
0.999963603937265,-0.001960416189356616,0.008303467297547384,-0.0019332885010079105,-0.9999927722916464,-0.0032737990224679394,0.008309825291111775,0.003257626871228326,-0.9999601665420474,-9.333625439333446,0.05128607222238393,-2.1741077479561377,611.1549814728781
0.9999646748201048,-0.00210653172127309,0.008137053276802812,-0.002079329796480187,-0.9999922269651043,-0.0033499846222166383,0.008144046876076219,0.003332946666073755,-0.9999612822339681,-9.16151654206411,0.08287130071398437,-2.140744210713945,611.1549814728781
0.9999650187549283,-0.002139931629064088,0.008085911147110393,-0.002113288746997293,-0.9999923150945809,-0.0033020845617046123,0.008092915242843435,0.003284881185638903,-0.9999618564117677,-8.986276044535728,0.11437185092421837,-2.093793708832117,611.1549814728781
0.9999655240572596,-0.0019099024856358091,0.00808102526823688,-0.001885514200768281,-0.9999936485610527,-0.0030245121512222353,0.008086750465373707,0.0030091709904144217,-0.9999627739855427,-8.812534855547014,0.13830085625924066,-2.029346615172079,611.1549814728781
0.9999652435718573,-0.0018017254900910995,0.008140358317330343,-0.0017784849737925569,-0.9999943249262375,-0.002861312027149177,0.008145467419010856,0.0028467350732143686,-0.9999627730370512,-8.646206750189165,0.15036116100723534,-1.9529543244878838,611.1549814728781
0.9999639685094566,-0.0016954766400417338,0.008317874835666234,-0.0016709393802523253,-0.9999942349770745,-0.0029560064619820192,0.008322838722831212,0.0029420012880404522,-0.9999610367329395,-8.487297415889255,0.15161740613491503,-1.8691288798176546,611.1549814728781
0.99996551761825,-0.0015541964397299635,0.008157698688481527,-0.0015275362026134405,-0.9999934759784386,-0.003273321510344486,0.008162732852116862,0.0032607474583464247,-0.9999613679129798,-8.331989207623819,0.14391323536020817,-1.7824945034370214,611.1549814728781
0.9999656224019771,-0.0013452124690532547,0.008181956834380286,-0.0013164768701462138,-0.9999929507386802,-0.003516441610223132,0.008186629518729224,0.003505549366481987,-0.9999603443240949,-8.173371764661313,0.1274086893651459,-1.6983164734128424,611.1549814728781
0.9999683888445876,-0.0010609588200835142,0.007880081087260437,-0.0010322987832870653,-0.9999928416245664,-0.0036402003855696722,0.00788388678138751,0.0036319507165106244,-0.9999623259219376,-8.008912697350922,0.09914476543691782,-1.6157862850858207,611.1549814728781
0.9999723951383874,-0.0011984605762427427,0.007332983938634077,-0.0011723130698169234,-0.999992943939592,-0.0035689988924931825,0.007337209501125741,0.0035603038178597685,-0.9999667442437581,-7.840109856960797,0.06472718621158088,-1.532695014516021,611.1549814728781
0.9999733564354909,-0.0012941455819180992,0.007184121821873266,-0.0012675666353095813,-0.9999923405017799,-0.0037030004857597867,0.007188859016823444,0.0036937954715023933,-0.9999673375571079,-7.669828471953283,0.027156479330288225,-1.4496641850236354,611.1549814728781
0.9999743213039789,-0.001289973663934096,0.0070493049723634104,-0.0012643081719302478,-0.9999925610078104,-0.003644098501309285,0.0070539533237342494,0.0036350924317285213,-0.9999685134270577,-7.498522497568143,-0.007630783929119905,-1.3626038616128706,611.1549814728781
0.9999768553563286,-0.0011150990167422702,0.006711579981737093,-0.0010894619417800863,-0.9999921016244029,-0.0038222717705165294,0.006715789182650571,0.0038148712944385413,-0.9999701720214765,-7.323961999042179,-0.03633130491869511,-1.2728098606661125,611.1549814728781
0.9999790765053043,-0.0008379994222523637,0.006414382945179018,-0.0008149936978215648,-0.999993229712538,-0.003588358170512812,0.006417346560036315,0.003583055407843803,-0.9999729893237481,-7.1423364375342,-0.05390955133550102,-1.1725063212885907,611.1549814728781
0.999981747472686,-0.000637428477661575,0.006008194937672959,-0.0006149742802815145,-0.999992823177541,-0.0037383686343229776,0.006010534760552108,0.0037346055142896137,-0.9999749627833413,-6.9567842522096655,-0.04654485256789014,-1.0677612904782932,611.1549814728781
0.9999836521887571,-0.0006407995644076899,0.005681965430503976,-0.0006198542153071823,-0.9999930098454247,-0.003687280981988118,0.005684288520734432,0.003683698712790784,-0.9999770593507665,-6.7646950908425625,-0.017800595702128,-0.9613999469135251,611.1549814728781
0.9999862137863642,-0.0005994448277328302,0.005216598806769438,-0.0005770441290826626,-0.9999906118187734,-0.004294565681006168,0.005219124187579287,0.004291496267491091,-0.9999771716406833,-6.5673445690763605,0.026883883998450164,-0.8645786171691342,611.1549814728781
0.9999857286714275,0.00011935978158529054,0.005341180273739437,0.0001433927023036072,-0.9999898673869441,-0.004499395734419376,0.005340589106734334,0.004500097408337456,-0.9999756133182991,-6.363173801007227,0.06433089199755426,-0.7766495043997941,611.1549814728781
0.9999877492152038,0.0001963926886023561,0.004945993269560129,0.00021852936862634047,-0.999989960857611,-0.004475536717390538,0.004945064653340573,0.004476562733340349,-0.9999777531133724,-6.163470168144586,0.09450637911253941,-0.6911636992038389,611.1549814728781
0.9999889783014351,0.0003138021244170981,0.004684528138348305,0.00033533505412981557,-0.9999893796823349,-0.0045965283574259915,0.00468303598680786,0.004598048582372836,-0.9999784633296761,-5.96850238141814,0.12300730108624801,-0.6125907699917236,611.1549814728781
0.9999897764632826,0.000308554913277026,0.0045112928058168075,0.00032982310318615155,-0.9999888325272709,-0.004714449858292557,0.004509787759410252,0.004715889588534362,-0.9999787108732636,-5.776455213532831,0.14728565988768977,-0.5439679071853116,611.1549814728781
0.999990174673518,0.0005368937928263012,0.0044002615243257685,0.0005585187660563888,-0.9999877667169426,-0.0049147200581260925,0.004397569011988325,0.004917129398034064,-0.9999782413759152,-5.581361205360168,0.17034602768000467,-0.49154334675504224,611.1549814728781
0.9999904017323,0.0005790569681469977,0.004342940973685377,0.0006018730299723889,-0.9999860158282885,-0.00525413139558234,0.004339837799856899,0.00525669486406502,-0.9999767662135842,-5.3816811406736536,0.1852731419338161,-0.46003121244643924,611.1549814728781
0.9999909245530685,0.0007073140836900699,0.004201251990340053,0.0007286126263969778,-0.9999868809856257,-0.0050702051517720345,0.004197610646543754,0.005073220222641227,-0.9999783210157271,-5.179375676059736,0.1892359183678646,-0.4372693330832667,611.1549814728781
0.9999906304662924,0.0011711047750650669,0.004167432450913011,0.0011919894247813488,-0.9999867271910093,-0.005012444815175933,0.004161507039320306,0.005017365386315256,-0.9999787537261691,-4.983481695765135,0.1845369775278054,-0.41921378197360826,611.1549814728781
0.9999916062084866,0.0009567334865141898,0.003983989659485059,0.0009767683513734052,-0.9999868727319515,-0.005029939101005466,0.0039791250494118375,0.0050337883157570715,-0.999979413557616,-4.801217527571653,0.17146799518494985,-0.40186514685540536,611.1549814728781
0.9999928100212196,0.0010969349319244924,0.003629964134863009,0.0011149739286600187,-0.9999870220019835,-0.004971183032553759,0.0036244639608742656,0.004975194605226499,-0.9999810551703651,-4.619589990778731,0.15278971509551487,-0.3843911966291506,611.1549814728781
0.9999931965201694,0.0011537985636528064,0.0035036641175594644,0.0011717948153313943,-0.9999861101940848,-0.005138707601586966,0.0034976864188951367,0.0051427782159409454,-0.9999806588239278,-4.433294460918253,0.13023270713090335,-0.37162015282476285,611.1549814728781
0.9999932875369781,0.001512539348265472,0.003337230244777646,0.0015300076015480472,-0.9999851109620745,-0.005238027386993027,0.0033292578340998456,0.005243098214570474,-0.9999807127956952,-4.241728763675593,0.1044083119915102,-0.364935993939392,611.1549814728781
0.999994269529072,0.001512803693550366,0.0030285861392006334,0.0015288238414030034,-0.9999848162290061,-0.0052943374564654025,0.003020530860583218,0.005298937292113726,-0.9999813986554423,-4.055037702656331,0.07385171963213044,-0.3624369149414607,611.1549814728781
0.9999949729050004,0.0017900914524013917,0.002617200282682328,0.0018035321426211955,-0.9999851523463806,-0.005142213394699808,0.0026079563911547998,0.0051469077491383955,-0.999983353813494,-3.8727767377826092,0.04433522684224337,-0.3612247315563342,611.1549814728781
0.999995301452298,0.0020580827322543354,0.0022718646075109393,0.0020699350762975128,-0.9999841965491553,-0.00522704703639243,0.0022610710089640074,0.005231725089102274,-0.9999837581733438,-3.68952802710261,0.023740783410835496,-0.36243401918263224,611.1549814728781
0.999995196834464,0.0022608708136624155,0.0021200875372791106,0.002271420522918405,-0.9999849854360633,-0.004986938063024198,0.002108780882372997,0.004991729720277722,-0.9999853177310104,-3.500150739574412,0.014053131414538119,-0.36742822240457435,611.1549814728781
0.999994443115366,0.0026422598354088936,0.0020327816781909955,0.002651943708603489,-0.9999850784024384,-0.004775999061496953,0.0020201319153467204,0.004781363344403101,-0.9999865287250692,-3.3010559699271127,0.02600460733776665,-0.37828205141966187,611.1549814728781
0.9999940060273091,0.002957874638184215,0.0017996908287067027,0.002966333281967711,-0.999984481495643,-0.004715679670030171,0.0017857145108989534,0.004720989887177451,-0.9999872616579527,-3.100422283744541,0.05315675377589498,-0.3947125901152313,611.1549814728781
0.9999920334591301,0.0032957733537049136,0.0022518650659357495,0.0033058205302058724,-0.9999845333350781,-0.004472654832242905,0.002237089380476902,0.0044800634624209135,-0.9999874621526396,-2.9027568031782702,0.08849085826163974,-0.407098665885138,611.1549814728781
0.9999906454287881,0.0036445559275487312,0.0023294349114699963,0.003654619591622863,-0.9999839444381713,-0.004330660632872185,0.002313614176204013,0.004339133319863853,-0.9999879094826478,-2.7153083296096563,0.11486217401975199,-0.42294628565075176,611.1549814728781
0.9999899637625966,0.003929775052914071,0.002151567362223496,0.003938887588114953,-0.9999832215035844,-0.004247572940100087,0.002134839255982782,0.00425600509242774,-0.9999886643767542,-2.537898709684447,0.14330441463350338,-0.4360736316699799,611.1549814728781
0.999990302092951,0.003897879147475871,0.0020499410236823304,0.003906294798671291,-0.9999838935641774,-0.004117459553410638,0.0020338586467049777,0.004125427296629005,-0.9999894220783667,-2.368882412983293,0.17224035287810366,-0.4428764268590008,611.1549814728781
0.9999895370975382,0.004191741301150247,0.0018316659944971417,0.0041996451981158155,-0.9999817946848758,-0.0043328142153848375,0.0018134706121436704,0.00434046122887044,-0.9999889357991216,-2.197168364481814,0.20553533872127056,-0.4441344577900269,611.1549814728781
0.9999887893832571,0.0044224020595301635,0.001692178427945906,0.00442910584265904,-0.9999822767045404,-0.00397860506192249,0.0016745534457477534,0.003986055296668151,-0.9999906535732869,-2.015463609706572,0.23616884734029225,-0.43594770878286304,611.1549814728781
0.9999873566882105,0.004857347592084864,0.001301014256423779,0.0048622237973410115,-0.9999810673425958,-0.003771436875738333,0.0012826704449395172,0.003777715014764261,-0.999992041781232,-1.822116974071366,0.261215019106498,-0.41901728003355604,611.1549814728781
0.9999889136151374,0.004639323503825604,0.0008058065799145833,0.004642369732960308,-0.9999819257853259,-0.0038205373880757527,0.0007880673066917269,0.0038242358842053292,-0.9999923770558564,-1.6337697440665804,0.2734244036193968,-0.39148634602588694,611.1549814728781
0.9999885983914731,0.004754817638773849,0.0004413573145989397,0.004756409006050072,-0.999981926267367,-0.0036774599893948405,0.0004238636860013804,0.003679517336341671,-0.9999931407223489,-1.4524799978786325,0.2736116463673211,-0.3524069113516839,611.1549814728781
0.9999865374312988,0.005181696793938051,0.00027381471356286157,0.005182690614483735,-0.9999794901218448,-0.0037628517974895867,0.0002543111405613334,0.0037642202367848387,-0.9999928829606003,-1.2748591204167792,0.264271595704092,-0.30930207050937986,611.1549814728781
0.9999847446308785,0.005523609331677242,-1.566742190252992e-05,0.0055235094787918805,-0.9999774797676287,-0.003811928726980637,-3.6722674156585576e-05,0.0038117840354472323,-0.9999927344505621,-1.0965688807621936,0.24678296031727648,-0.2674708030917417,611.1549814728781
0.9999829245135139,0.0058423967459804915,-0.0001306968354690961,0.0058418413838794,-0.9999752988024861,-0.003908282759006065,-0.00015352734557433682,0.003907452512994347,-0.9999923540928765,-0.9113863984572953,0.22035245984749988,-0.2284283308759455,611.1549814728781
0.9999821941353613,0.005947693817391884,-0.00048615890759987713,0.005945841270983529,-0.9999753774899619,-0.003727114888032402,-0.000508314675323554,0.00372415789983215,-0.9999929361071147,-0.7211189277542026,0.1863246409813471,-0.19351689560826213,611.1549814728781
0.9999815603691595,0.006023198582242185,-0.000774596992082533,0.006020349187944306,-0.9999752899423257,-0.0036297245649293697,-0.0007964404035995961,0.003624994289776043,-0.9999931125258227,-0.528325462548065,0.14902810964521856,-0.157398552975268,611.1549814728781
0.9999808727236876,0.006100981895301893,-0.0010159757307237425,0.006097238529417792,-0.9999747586022378,-0.0036477171918245553,-0.0010382047426227103,0.00364145277455965,-0.9999928309506041,-0.33767050685138716,0.11316386523705595,-0.11831869534276515,611.1549814728781
0.9999796685956523,0.006246240616483631,-0.0012833056886421366,0.006241595020123062,-0.9999740672133512,-0.003592685958021923,-0.0013057131899027747,0.003584603039275492,-0.9999927228405798,-0.14868435942331323,0.08136533163124453,-0.07415002231283861,611.1549814728781
0.9999783438393595,0.006400088535776354,-0.001533205474195654,0.0063948324814769066,-0.999973742531046,-0.0034088657918764074,-0.0015549822589751038,0.0033989873767640852,-0.9999930144330945,0.04205565912912032,0.05814335850072625,-0.021871885523859914,611.1549814728781
0.9999752589813447,0.006831060006632761,-0.001678703183604041,0.00682519483809549,-0.9999706697414481,-0.0034751075180464996,-0.0017023926147909112,0.0034635640640431906,-0.9999925527639492,0.2401948375034314,0.0591398470916532,0.0420414185809314,611.1549814728781
0.9999735165509265,0.007036124512971623,-0.001859878655193107,0.007029908386616641,-0.9999697523027173,-0.003327892383806237,-0.0018832378633247932,0.0033147294731815657,-0.99999273296543,0.4395721216908377,0.08173809643743613,0.11143461161706081,611.1549814728781
0.9999724609318363,0.0071226095410260115,-0.0020846609444513447,0.007115631065682115,-0.9999691188921004,-0.003336024084678427,-0.002108357764786408,0.003321098535506011,-0.9999922625360924,0.6328111581969318,0.11225393265572557,0.17254999037849167,611.1549814728781
0.9999727156229365,0.007032448562578378,-0.0022611229299961577,0.007024792438385629,-0.9999696260452011,-0.003376281714890627,-0.002284797778243231,0.003360305675886411,-0.9999917439883578,0.8166859698587918,0.1350449914389975,0.22291419599997034,611.1549814728781
0.9999699598457754,0.007365256495704321,-0.0024150368094236594,0.007357654803578662,-0.9999679972130996,-0.0031415705329984603,-0.0024380979942901703,0.0031237071525533344,-0.9999921490350788,0.9934070043300842,0.16167707392025146,0.277996444866686,611.1549814728781
0.9999660886184008,0.007800129165990956,-0.0026418929219227767,0.007791475168660181,-0.9999642984412082,-0.003270284036396568,-0.002667307240120672,0.00324958889344714,-0.9999911627830071,1.1667880923596738,0.19047752483996402,0.33693428620943533,611.1549814728781
0.999964431616803,0.00795515998631193,-0.0028019512623177986,0.00794575911468058,-0.9999628191125554,-0.0033504185652779303,-0.0028285001989911828,0.0033280357665250865,-0.9999904618367923,1.3346714113301077,0.22100798538140143,0.38791914207103695,611.1549814728781
0.9999635525100168,0.008080608782133339,-0.0027563405553833343,0.008070869589540392,-0.9999612120746142,-0.0035263877179360415,-0.002784729002214296,0.0035040131247882655,-0.9999899835380381,1.5034948573766338,0.2477912532908982,0.41653117762634434,611.1549814728781
0.9999629799509107,0.008047783166940999,-0.0030449817392612776,0.008037885566479367,-0.9999624179546461,-0.003248857324938902,-0.00307101340191089,0.0032242618373091734,-0.9999900864570058,1.6762896158332499,0.2674672748851263,0.42677209550248,611.1549814728781
0.9999646095816865,0.0077398422115292,-0.0032976395627853975,0.007729210022613044,-0.999964929315758,-0.0032248179727755746,-0.0033224834945797363,0.0031992156963592264,-0.9999893630046055,1.8399288542940986,0.28015962497615715,0.42893169715687274,611.1549814728781
0.9999637693226131,0.00784735511858175,-0.003298341970608107,0.007836503778772775,-0.9999638816198948,-0.0032900857433625103,-0.0033240413110378446,0.0032641190720111217,-0.9999891480791412,1.9871416320025037,0.28602892872356306,0.4328874771995619,611.1549814728781
0.9999603927935774,0.008279521709901648,-0.0032653276052937085,0.008269452913387825,-0.9999610484287771,-0.0030850889345543364,-0.003290743476463543,0.0030579642699213316,-0.9999899098800429,2.1190932783531804,0.2887443579575481,0.446504354496779,611.1549814728781
0.9999555539946798,0.009028849171678378,-0.002714759257897071,0.009021541848635906,-0.9999556814602084,-0.002692006337920161,-0.002738944662925159,0.002667395374738053,-0.9999926915653176,2.249674880048323,0.28721069337732036,0.4607068424812023,611.1549814728781
0.9999522320890186,0.009459794159475688,-0.0024588279016823115,0.009454406534728099,-0.9999529000477324,-0.0021936005119587956,-0.0024794631003167574,0.002170248969663263,-0.9999945711263356,2.3812551658372487,0.2832483215265547,0.47384216115986433,611.1549814728781
0.9999498342042117,0.009831291214726852,-0.00191697366200856,0.009827132724297546,-0.9999493649719048,-0.002166784415556205,-0.0019381788845821914,0.0021478373624861727,-0.9999958151198812,2.5120351393031166,0.2779286785437729,0.48189758600181715,611.1549814728781
0.9999463006668685,0.010305453584709334,-0.001092432633272682,0.010303426678241972,-0.9999452160478383,-0.001845074992608442,-0.0011113871201921944,0.0018337201137738623,-0.9999977011419644,2.638743413157525,0.27339749376956607,0.49340458972666806,611.1549814728781
0.9999471001482814,0.010282040834306668,-0.00027666102830644235,0.010281479643907581,-0.9999452258814633,-0.001958676390221437,-0.00029678506506793486,0.001955728291800256,-0.9999980435208231,2.760656453895729,0.26741272529220667,0.502123252161884,611.1549814728781
0.9999431065021624,0.010659509876135486,0.00039825620594161835,0.010660212353073404,-0.999941548337042,-0.0018054866121661188,0.00037898732483048495,0.0018096293874434988,-0.9999982908035833,2.882835178109002,0.26223319464456857,0.5092378536525822,611.1549814728781
0.9999368562775455,0.011179946970868706,0.001136768889452236,0.011181471207081104,-0.9999365829061866,-0.0013434535884264173,0.0011216770589964988,0.0013560795063724148,-0.9999984514432748,3.0126958645593818,0.25819925911069275,0.5144091020282402,611.1549814728781
0.9999373430058014,0.011049195530731276,0.0017959233340711822,0.011051867338995167,-0.9999378240820008,-0.00148465432841266,0.0017794074349190524,0.0015044096108742249,-0.9999972852267668,3.1418831423544535,0.253349607370297,0.5122726608082466,611.1549814728781
0.999932081457483,0.011338766272270295,0.00269533885224077,0.01134259719537113,-0.999934676134597,-0.0014103022592542036,0.0026791716945974327,0.0014407786164862472,-0.9999953730873005,3.2702262645962827,0.24624253524582007,0.5053458657867331,611.1549814728781
0.9999309561859162,0.01122677726277512,0.003470206537304125,0.011231512585805745,-0.9999360158259275,-0.0013481020752326987,0.0034548496572788527,0.001386984665522617,-0.99999307011968,3.390781895560647,0.2402931207754263,0.494725904271409,611.1549814728781
0.9999227857011426,0.011596825273388404,0.004465006074538116,0.011601880438400354,-0.9999320821114669,-0.0011079415687565714,0.004451854215967249,0.0011596584864587978,-0.9999894180371284,3.513990506685057,0.23727038390246982,0.48381619914814594,611.1549814728781
0.9999170617754256,0.01174647664280795,0.005281084820334542,0.011752610649183417,-0.9999302949587184,-0.0011319746901974073,0.005267419987840477,0.0011939473399250435,-0.9999854142818391,3.6363831992091806,0.2463056103261445,0.47037823684006824,611.1549814728781
0.9999070604807851,0.012043121523306138,0.006390119298610438,0.012048153494613075,-0.9999271374315414,-0.0007495500876186223,0.006380626775312592,0.0008264695629521814,-0.9999793020608057,3.7638631683375987,0.2632857661241982,0.45997416579540523,611.1549814728781
0.9999022496895162,0.011918022363649843,0.007311074393270533,0.011923586195118008,-0.9999286538125111,-0.000717897588130515,0.007301996856475977,0.0008050016391252003,-0.9999730160430675,3.8976477720942837,0.28142411041295323,0.44164610271637267,611.1549814728781
